Country,State,City,Station,Latitude,Longitude,Last Update,Pollutant,Min,Max,Avg,AQI,Predominant Parameter
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.5150833,80.5181667,20-11-2023 12:00:00,PM2.5,,,,,
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.5150833,80.5181667,20-11-2023 12:00:00,PM10,,,,,
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.5150833,80.5181667,20-11-2023 12:00:00,SO2,,,,,
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.5150833,80.5181667,20-11-2023 12:00:00,CO,,,,,
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.5150833,80.5181667,20-11-2023 12:00:00,OZONE,,,,,
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027,20-11-2023 12:00:00,PM2.5,15.0,34.0,24.0,29.0,CO
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027,20-11-2023 12:00:00,PM10,16.0,39.0,24.0,29.0,CO
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027,20-11-2023 12:00:00,NO2,17.0,39.0,23.0,29.0,CO
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027,20-11-2023 12:00:00,NH3,2.0,3.0,3.0,29.0,CO
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027,20-11-2023 12:00:00,SO2,4.0,17.0,7.0,29.0,CO
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027,20-11-2023 12:00:00,CO,20.0,40.0,29.0,29.0,CO
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027,20-11-2023 12:00:00,OZONE,16.0,52.0,25.0,29.0,CO
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889,20-11-2023 12:00:00,PM2.5,11.0,30.0,19.0,35.0,OZONE
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889,20-11-2023 12:00:00,PM10,13.0,35.0,22.0,35.0,OZONE
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889,20-11-2023 12:00:00,NO2,8.0,21.0,14.0,35.0,OZONE
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889,20-11-2023 12:00:00,NH3,1.0,2.0,2.0,35.0,OZONE
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889,20-11-2023 12:00:00,SO2,4.0,18.0,9.0,35.0,OZONE
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889,20-11-2023 12:00:00,CO,2.0,5.0,4.0,35.0,OZONE
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889,20-11-2023 12:00:00,OZONE,23.0,92.0,35.0,35.0,OZONE
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187,20-11-2023 12:00:00,PM2.5,19.0,57.0,37.0,37.0,PM2.5
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187,20-11-2023 12:00:00,PM10,18.0,48.0,32.0,37.0,PM2.5
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187,20-11-2023 12:00:00,NO2,21.0,54.0,30.0,37.0,PM2.5
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187,20-11-2023 12:00:00,NH3,1.0,3.0,1.0,37.0,PM2.5
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187,20-11-2023 12:00:00,SO2,1.0,2.0,2.0,37.0,PM2.5
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187,20-11-2023 12:00:00,CO,12.0,30.0,21.0,37.0,PM2.5
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187,20-11-2023 12:00:00,OZONE,6.0,48.0,21.0,37.0,PM2.5
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176,20-11-2023 12:00:00,PM2.5,31.0,72.0,44.0,58.0,PM10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176,20-11-2023 12:00:00,PM10,43.0,101.0,58.0,58.0,PM10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176,20-11-2023 12:00:00,NO2,12.0,26.0,18.0,58.0,PM10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176,20-11-2023 12:00:00,NH3,2.0,4.0,3.0,58.0,PM10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176,20-11-2023 12:00:00,SO2,9.0,15.0,12.0,58.0,PM10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176,20-11-2023 12:00:00,CO,6.0,48.0,24.0,58.0,PM10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176,20-11-2023 12:00:00,OZONE,20.0,43.0,28.0,58.0,PM10
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13.67,79.35,20-11-2023 12:00:00,PM2.5,22.0,62.0,49.0,49.0,PM2.5
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13.67,79.35,20-11-2023 12:00:00,PM10,23.0,54.0,41.0,49.0,PM2.5
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13.67,79.35,20-11-2023 12:00:00,NO2,35.0,53.0,46.0,49.0,PM2.5
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13.67,79.35,20-11-2023 12:00:00,NH3,2.0,4.0,3.0,49.0,PM2.5
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13.67,79.35,20-11-2023 12:00:00,SO2,3.0,16.0,11.0,49.0,PM2.5
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13.67,79.35,20-11-2023 12:00:00,CO,14.0,24.0,17.0,49.0,PM2.5
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",13.67,79.35,20-11-2023 12:00:00,OZONE,25.0,50.0,29.0,49.0,PM2.5
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923,20-11-2023 12:00:00,PM2.5,22.0,41.0,31.0,48.0,CO
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923,20-11-2023 12:00:00,PM10,22.0,41.0,31.0,48.0,CO
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923,20-11-2023 12:00:00,NO2,15.0,26.0,19.0,48.0,CO
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923,20-11-2023 12:00:00,NH3,2.0,3.0,3.0,48.0,CO
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923,20-11-2023 12:00:00,SO2,4.0,5.0,5.0,48.0,CO
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923,20-11-2023 12:00:00,CO,44.0,52.0,48.0,48.0,CO
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923,20-11-2023 12:00:00,OZONE,4.0,26.0,13.0,48.0,CO
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233,20-11-2023 12:00:00,PM2.5,38.0,72.0,50.0,50.0,PM2.5
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233,20-11-2023 12:00:00,PM10,33.0,73.0,48.0,50.0,PM2.5
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233,20-11-2023 12:00:00,NO2,6.0,19.0,11.0,50.0,PM2.5
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233,20-11-2023 12:00:00,NH3,4.0,5.0,4.0,50.0,PM2.5
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233,20-11-2023 12:00:00,SO2,4.0,17.0,8.0,50.0,PM2.5
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233,20-11-2023 12:00:00,CO,17.0,19.0,18.0,50.0,PM2.5
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233,20-11-2023 12:00:00,OZONE,33.0,88.0,49.0,50.0,PM2.5
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.486692,80.699436,20-11-2023 12:00:00,PM2.5,39.0,46.0,42.0,47.0,CO
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.486692,80.699436,20-11-2023 12:00:00,PM10,36.0,45.0,39.0,47.0,CO
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.486692,80.699436,20-11-2023 12:00:00,NO2,14.0,17.0,16.0,47.0,CO
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.486692,80.699436,20-11-2023 12:00:00,NH3,1.0,1.0,1.0,47.0,CO
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.486692,80.699436,20-11-2023 12:00:00,SO2,1.0,10.0,4.0,47.0,CO
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.486692,80.699436,20-11-2023 12:00:00,CO,36.0,66.0,47.0,47.0,CO
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.486692,80.699436,20-11-2023 12:00:00,OZONE,39.0,41.0,40.0,47.0,CO
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222,20-11-2023 12:00:00,PM2.5,30.0,74.0,49.0,54.0,OZONE
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222,20-11-2023 12:00:00,PM10,27.0,68.0,45.0,54.0,OZONE
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222,20-11-2023 12:00:00,NO2,36.0,90.0,53.0,54.0,OZONE
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222,20-11-2023 12:00:00,NH3,3.0,6.0,5.0,54.0,OZONE
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222,20-11-2023 12:00:00,SO2,7.0,32.0,13.0,54.0,OZONE
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222,20-11-2023 12:00:00,CO,32.0,38.0,33.0,54.0,OZONE
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222,20-11-2023 12:00:00,OZONE,22.0,102.0,54.0,54.0,OZONE
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,20-11-2023 12:00:00,PM2.5,38.0,76.0,57.0,74.0,PM10
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,20-11-2023 12:00:00,PM10,60.0,95.0,74.0,74.0,PM10
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,20-11-2023 12:00:00,NO2,12.0,44.0,26.0,74.0,PM10
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,20-11-2023 12:00:00,NH3,2.0,5.0,3.0,74.0,PM10
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,20-11-2023 12:00:00,SO2,4.0,21.0,12.0,74.0,PM10
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,20-11-2023 12:00:00,CO,14.0,57.0,27.0,74.0,PM10
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,20-11-2023 12:00:00,OZONE,3.0,62.0,14.0,74.0,PM10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488,20-11-2023 12:00:00,PM2.5,18.0,493.0,271.0,273.0,PM10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488,20-11-2023 12:00:00,PM10,23.0,500.0,273.0,273.0,PM10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488,20-11-2023 12:00:00,NO2,23.0,61.0,35.0,273.0,PM10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488,20-11-2023 12:00:00,NH3,3.0,3.0,3.0,273.0,PM10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488,20-11-2023 12:00:00,SO2,6.0,8.0,7.0,273.0,PM10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488,20-11-2023 12:00:00,CO,34.0,112.0,68.0,273.0,PM10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488,20-11-2023 12:00:00,OZONE,6.0,8.0,7.0,273.0,PM10
India,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2028636,91.70046436,20-11-2023 12:00:00,PM2.5,12.0,169.0,77.0,77.0,PM2.5
India,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2028636,91.70046436,20-11-2023 12:00:00,PM10,15.0,104.0,66.0,77.0,PM2.5
India,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2028636,91.70046436,20-11-2023 12:00:00,NO2,1.0,6.0,2.0,77.0,PM2.5
India,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2028636,91.70046436,20-11-2023 12:00:00,NH3,5.0,5.0,5.0,77.0,PM2.5
India,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2028636,91.70046436,20-11-2023 12:00:00,SO2,10.0,11.0,10.0,77.0,PM2.5
India,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2028636,91.70046436,20-11-2023 12:00:00,CO,6.0,22.0,16.0,77.0,PM2.5
India,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2028636,91.70046436,20-11-2023 12:00:00,OZONE,2.0,18.0,5.0,77.0,PM2.5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544,20-11-2023 12:00:00,PM2.5,27.0,300.0,99.0,99.0,PM2.5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544,20-11-2023 12:00:00,PM10,39.0,147.0,82.0,99.0,PM2.5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544,20-11-2023 12:00:00,NO2,2.0,16.0,6.0,99.0,PM2.5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544,20-11-2023 12:00:00,NH3,1.0,3.0,2.0,99.0,PM2.5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544,20-11-2023 12:00:00,SO2,2.0,3.0,2.0,99.0,PM2.5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544,20-11-2023 12:00:00,CO,8.0,106.0,32.0,99.0,PM2.5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544,20-11-2023 12:00:00,OZONE,2.0,130.0,48.0,99.0,PM2.5
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194,20-11-2023 12:00:00,PM2.5,19.0,196.0,89.0,89.0,PM2.5
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194,20-11-2023 12:00:00,PM10,35.0,140.0,86.0,89.0,PM2.5
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194,20-11-2023 12:00:00,NO2,,,,89.0,PM2.5
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194,20-11-2023 12:00:00,NH3,1.0,2.0,2.0,89.0,PM2.5
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194,20-11-2023 12:00:00,SO2,49.0,73.0,56.0,89.0,PM2.5
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194,20-11-2023 12:00:00,CO,12.0,78.0,36.0,89.0,PM2.5
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194,20-11-2023 12:00:00,OZONE,16.0,16.0,16.0,89.0,PM2.5
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.181742,91.78063,20-11-2023 12:00:00,PM2.5,17.0,300.0,114.0,114.0,PM2.5
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.181742,91.78063,20-11-2023 12:00:00,PM10,25.0,169.0,90.0,114.0,PM2.5
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.181742,91.78063,20-11-2023 12:00:00,NO2,3.0,5.0,3.0,114.0,PM2.5
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.181742,91.78063,20-11-2023 12:00:00,SO2,27.0,47.0,34.0,114.0,PM2.5
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.181742,91.78063,20-11-2023 12:00:00,CO,10.0,90.0,37.0,114.0,PM2.5
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.181742,91.78063,20-11-2023 12:00:00,OZONE,12.0,36.0,23.0,114.0,PM2.5
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449,20-11-2023 12:00:00,PM2.5,3.0,92.0,40.0,112.0,PM10
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449,20-11-2023 12:00:00,PM10,23.0,193.0,112.0,112.0,PM10
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449,20-11-2023 12:00:00,NO2,8.0,38.0,18.0,112.0,PM10
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449,20-11-2023 12:00:00,NH3,2.0,4.0,3.0,112.0,PM10
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449,20-11-2023 12:00:00,SO2,,,,112.0,PM10
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449,20-11-2023 12:00:00,CO,1.0,28.0,25.0,112.0,PM10
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449,20-11-2023 12:00:00,OZONE,3.0,65.0,6.0,112.0,PM10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057,20-11-2023 12:00:00,PM2.5,32.0,385.0,150.0,162.0,PM10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057,20-11-2023 12:00:00,PM10,74.0,474.0,162.0,162.0,PM10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057,20-11-2023 12:00:00,NO2,36.0,54.0,44.0,162.0,PM10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057,20-11-2023 12:00:00,NH3,8.0,10.0,9.0,162.0,PM10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057,20-11-2023 12:00:00,SO2,9.0,22.0,13.0,162.0,PM10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057,20-11-2023 12:00:00,CO,26.0,110.0,40.0,162.0,PM10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057,20-11-2023 12:00:00,OZONE,18.0,20.0,18.0,162.0,PM10
India,Assam,Silchar,"Tarapur, Silchar - PCBA",24.82827,92.79525,20-11-2023 12:00:00,PM2.5,20.0,26.0,23.0,40.0,PM10
India,Assam,Silchar,"Tarapur, Silchar - PCBA",24.82827,92.79525,20-11-2023 12:00:00,PM10,29.0,63.0,40.0,40.0,PM10
India,Assam,Silchar,"Tarapur, Silchar - PCBA",24.82827,92.79525,20-11-2023 12:00:00,NO2,10.0,19.0,15.0,40.0,PM10
India,Assam,Silchar,"Tarapur, Silchar - PCBA",24.82827,92.79525,20-11-2023 12:00:00,NH3,1.0,1.0,1.0,40.0,PM10
India,Assam,Silchar,"Tarapur, Silchar - PCBA",24.82827,92.79525,20-11-2023 12:00:00,SO2,3.0,7.0,5.0,40.0,PM10
India,Assam,Silchar,"Tarapur, Silchar - PCBA",24.82827,92.79525,20-11-2023 12:00:00,CO,28.0,44.0,33.0,40.0,PM10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574,20-11-2023 12:00:00,PM2.5,7.0,28.0,14.0,47.0,PM10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574,20-11-2023 12:00:00,PM10,17.0,99.0,47.0,47.0,PM10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574,20-11-2023 12:00:00,NO2,11.0,18.0,15.0,47.0,PM10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574,20-11-2023 12:00:00,NH3,1.0,2.0,2.0,47.0,PM10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574,20-11-2023 12:00:00,SO2,4.0,7.0,6.0,47.0,PM10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574,20-11-2023 12:00:00,CO,8.0,34.0,21.0,47.0,PM10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574,20-11-2023 12:00:00,OZONE,2.0,5.0,3.0,47.0,PM10
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,20-11-2023 12:00:00,PM2.5,10.0,332.0,177.0,177.0,PM2.5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,20-11-2023 12:00:00,PM10,45.0,261.0,141.0,177.0,PM2.5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,20-11-2023 12:00:00,NO2,6.0,27.0,8.0,177.0,PM2.5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,20-11-2023 12:00:00,NH3,6.0,7.0,6.0,177.0,PM2.5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,20-11-2023 12:00:00,SO2,14.0,20.0,17.0,177.0,PM2.5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,20-11-2023 12:00:00,CO,24.0,82.0,58.0,177.0,PM2.5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,20-11-2023 12:00:00,OZONE,1.0,39.0,8.0,177.0,PM2.5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264,20-11-2023 12:00:00,PM2.5,42.0,500.0,259.0,259.0,PM2.5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264,20-11-2023 12:00:00,PM10,54.0,457.0,171.0,259.0,PM2.5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264,20-11-2023 12:00:00,NO2,1.0,8.0,3.0,259.0,PM2.5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264,20-11-2023 12:00:00,NH3,5.0,9.0,7.0,259.0,PM2.5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264,20-11-2023 12:00:00,SO2,16.0,22.0,18.0,259.0,PM2.5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264,20-11-2023 12:00:00,CO,18.0,29.0,25.0,259.0,PM2.5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264,20-11-2023 12:00:00,OZONE,1.0,61.0,13.0,259.0,PM2.5
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,20-11-2023 12:00:00,PM2.5,,,,,
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,20-11-2023 12:00:00,PM10,,,,,
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,20-11-2023 12:00:00,NO2,6.0,16.0,9.0,,
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,20-11-2023 12:00:00,NH3,1.0,1.0,1.0,,
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,20-11-2023 12:00:00,SO2,8.0,18.0,12.0,,
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,20-11-2023 12:00:00,CO,16.0,101.0,64.0,,
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,20-11-2023 12:00:00,OZONE,1.0,76.0,18.0,,
India,Bihar,Begusarai,"DRCC Anandpur, Begusarai - BSPCB",25.444266,86.140169,20-11-2023 12:00:00,PM2.5,83.0,478.0,310.0,310.0,PM2.5
India,Bihar,Begusarai,"DRCC Anandpur, Begusarai - BSPCB",25.444266,86.140169,20-11-2023 12:00:00,PM10,73.0,423.0,264.0,310.0,PM2.5
India,Bihar,Begusarai,"DRCC Anandpur, Begusarai - BSPCB",25.444266,86.140169,20-11-2023 12:00:00,NO2,6.0,55.0,37.0,310.0,PM2.5
India,Bihar,Begusarai,"DRCC Anandpur, Begusarai - BSPCB",25.444266,86.140169,20-11-2023 12:00:00,NH3,4.0,8.0,4.0,310.0,PM2.5
India,Bihar,Begusarai,"DRCC Anandpur, Begusarai - BSPCB",25.444266,86.140169,20-11-2023 12:00:00,SO2,5.0,18.0,13.0,310.0,PM2.5
India,Bihar,Begusarai,"DRCC Anandpur, Begusarai - BSPCB",25.444266,86.140169,20-11-2023 12:00:00,CO,24.0,48.0,31.0,310.0,PM2.5
India,Bihar,Begusarai,"DRCC Anandpur, Begusarai - BSPCB",25.444266,86.140169,20-11-2023 12:00:00,OZONE,5.0,82.0,16.0,310.0,PM2.5
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.80365,84.51954,20-11-2023 12:00:00,PM2.5,35.0,342.0,191.0,194.0,PM10
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.80365,84.51954,20-11-2023 12:00:00,PM10,60.0,386.0,194.0,194.0,PM10
